rating,num_reviews,name,tags,directions,ingredients
2.0,1,Yin Martini recipe,,"Stir to chill in a mixing glass with ice. Strain into a chilled cocktail glass, and garnish with oriental fruit or litchi nut.","[(u'3', u'sake rice wine', 'oz'), (u'1/2', u'gin', 'oz')]"
,,Yeoman's Passion recipe,,"Shake and strain into a cocktail glass. Garnish with slices of lime and lemon, and serve.","[(u'1', u'Beefeater\xae gin', 'oz'), (u'1', u'Pisang Ambon\xae liqueur', 'oz'), (u'1/2', u'dry vermouth', 'oz'), (u'2', u'passion-fruit juice', 'oz'), (u'1/3', u'egg', 'oz')]"
9.6,23,Yellowjacket recipe,,"Pour the ingredients into a cocktail shaker half-filled with ice cubes, and shake well. Strain into an old-fashioned glass almost filled with ice cubes, and serve.","[(u'2', u'pineapple juice', 'oz'), (u'2', u'orange juice', 'oz'), (u'1 1/2', u'lemon juice', 'oz')]"
6.6,5,Yellow Strawberry recipe,,Shake all ingredients (except banana slice) with ice and strain into a chilled whiskey sour glass. Garnish with the banana slice and serve.,"[(u'1', u'light rum', 'oz'), (u'1/2', u'creme de bananes', 'oz'), (u'4', u'strawberries', 'oz'), (u'1', u'sweet and sour mix', 'oz'), (None, u'1 slice banana', None)]"
8.0,4,Yellow Sock recipe,,Add the vodka along with the pisang ambon. Fill with orange juice and stir.,"[(None, u'2 cl Smirnoff\xae vodka', None), (None, u'2 cl Pisang Ambon\xae liqueur', None), (None, u' fill with orange juice', None)]"
9.5,99,Yellow Motherfuckers recipe,,It is best to use a large cooler with a spout. The amount of Vodka and Gin you use depends on the size of your cooler. Add the ingredients to your prefered taste.,"[(u'1', u'vodka', 'part'), (u'1', u'gin', 'part'), (None, u' fill with Mountain Dew\xae citrus soda', None), (None, u'1 - 2 cansfrozen lemonade', None), (None, u'  ice cubes', None)]"
,,Yellow Peril recipe,,Pour all 4 ingredients into a brandy snifter and swirl.  This is powerful stuff - named after English traffic wardens! After two you'll sleep like a dream.,"[(u'1', u'Finlandia\xae lime vodka', 'oz'), (u'1', u'Galliano\xae herbal liqueur', 'oz'), (u'1', u'Bols\xae creme de bananes', 'oz'), (u'1', u'Cointreau\xae orange liqueur', 'oz')]"
10.0,1,Yellow Rattler recipe,,Shake all ingredients (except cocktail onion) with ice and strain into a cocktail glass. Add the cocktail onion and serve.,"[(u'1', u'gin', 'oz'), (u'1/2', u'sweet vermouth', 'oz'), (u'1/2', u'dry vermouth', 'oz'), (u'1', u'orange juice', 'tbsp'), (None, u'1 cocktail onion', None)]"
8.8,4,Yellow Parakeet recipe,,Fill glass with ice and build drink top with splash of sour.,"[(u'1', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'bananas', 'oz'), (u'1/2', u'Bacardi\xae light rum', 'oz'), (None, u'2 counts orange juice', None), (None, u'1 count pineapple juice', None), (u'1', u'sweet and sour mix', 'splash')]"
8.7,9,Wet Snatch recipe,,"Add blue raspberry to ice, add vanilla, pineapple, and coconut, then blend. Add tequila, and blend again. Add whipped cream on top if desired.","[(None, u'5 partschopped ice', None), (u'3', u'tequila', 'parts'), (u'1', u'vanilla syrup', 'part'), (u'2', u'coconut milk', 'parts'), (None, u'1 partblue raspberry juice', None), (u'2', u'pineapple juice', 'parts')]"
7.5,4,Yellow Parrot recipe,,Stir with ice in a mixing glass. Strain into chilled cocktail glass.,"[(u'3/4', u'Yellow Chartreuse\xae', 'oz'), (u'3/4', u'apricot brandy', 'oz'), (u'1/4', u'anisette', 'oz')]"
9.2,399,Wet Pussy recipe,,"Pour the chambord, irish cream, and milk or cream into a shaker with ice. Shake, strain and pour into a champagne saucer.","[(u'1', u'Chambord\xae raspberry liqueur', 'oz'), (u'2', u'Irish cream', 'oz'), (u'6', u'milk', 'oz')]"
9.6,5,What The Hell recipe,,Stir all ingredients with ice cubes in an old-fashioned glass and serve.,"[(u'1', u'dry vermouth', 'oz'), (u'1', u'gin', 'oz'), (u'1', u'apricot brandy', 'oz'), (u'1', u'lemon juice', 'dash')]"
9.0,1,Yellow Jacket recipe,,"Yellow Jacket,
Shake:,
½ oz 99 Bananas, ½ oz Peach Schnapps, and a ,
splash of pineapple juice.,
strain into an old-fashioned glass or similar.,
Sink Razzmatazz,
Float Jagermeister","[(u'1/2', u'99 Bananas\xae banana schnapps', 'oz'), (u'1/2', u'peach schnapps', 'oz'), (u'1', u'pineapple juice', 'splash'), (None, u'  DeKuyper\xae Razzmatazz liqueur', None), (None, u'  Jagermeister\xae herbal liqueur', None)]"
6.4,7,What She's Having recipe,,"Pour in vodka, then fill with the orange juice. Add the amaretto which should mostly sink to the bottom. Splash in some grenadine to cloud the center of the drink. Serve without mixing or stirring.","[(u'2', u'Absolut\xae Citron vodka', 'parts'), (u'4', u'orange juice', 'parts'), (u'1', u'amaretto almond liqueur', 'part'), (u'1', u'grenadine syrup', 'splash')]"
,,Yellow Haze recipe,,"Mix Bacardi Limon with gin, then lime juice and fill rest of shot with Mountain Dew.","[(u'1/4', u'Bacardi\xae Limon rum', 'oz'), (u'1/4', u'gin', 'oz'), (u'1/2', u'Mountain Dew\xae citrus soda', 'oz'), (u'1', u'lime juice', 'splash')]"
5.5,2,Yellow Fingers recipe,,"Shake all but the curacao and lemonade very well and strain into a double-cocktail glass. Add lemonade, and garnish with a slice of orange and a cherry. Using a thin straw, place drops of blue curacao in neat rows across the frothy white surface, and serve immediately.","[(u'1', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1', u'vodka', 'oz'), (u'1/2', u'Galliano\xae herbal liqueur', 'oz'), (u'1', u'orange juice', 'oz'), (u'2', u'lemonade', 'oz'), (u'1/2', u'egg', 'oz'), (None, u'10  Blue Curacao liqueur', None)]"
8.0,1,Yellow Fever recipe,,"Shake well over ice cubes in a shaker, and strain into a large highball glass over crushed ice. Serve.","[(u'1 1/2', u'vodka', 'oz'), (u'1/4', u'Galliano\xae herbal liqueur', 'oz'), (u'1/4', u'lemon juice', 'oz'), (u'2', u'pineapple juice', 'oz')]"
,,Yellow Birdie recipe,,"Pour Vodka into glass over ice followed by Creme de Banana, then top it up with Sprite & stir.,
*Can substitute Light Rum for Vodka.","[(u'1', u'vodka', 'oz'), (u'1', u'creme de bananes', 'oz'), (u'6', u'Sprite\xae soda', 'oz')]"
9.1,54,Yellow Cake recipe,,Shake with ice and strain into a shot glass.,"[(u'1/3', u'vanilla vodka', 'oz'), (u'1/3', u'triple sec', 'oz'), (u'1/3', u'pineapple juice', 'oz')]"
10.0,1,Yellow Boxer recipe,,"Shake well over ice cubes in a shaker, and strain into a chilled cocktail glass. Serve.","[(u'1 3/4', u'tequila', 'oz'), (u'1/4', u'Galliano\xae herbal liqueur', 'oz'), (u'3/4', u'orange juice', 'oz'), (u'3/4', u""Rose's\xae lime juice"", 'oz'), (u'3/4', u'lemon juice', 'oz')]"
9.7,32,Yellow Bird recipe,,Pour all the alcoholic ingredients in a highball glass. Stir sour mix in a mixer and fill the glass.,"[(u'1', u'Bacardi\xae 151 rum', 'oz'), (u'1/2', u'Galliano\xae herbal liqueur', 'oz'), (u'1/2', u'vodka', 'oz'), (u'4', u'sweet and sour mix', 'oz')]"
9.6,10,Yellow Bird #2 recipe,,"Shake over crushed ice in a shaker, and strain into a collins glass half-filled with crushed ice. Garnish with a mint sprig and a stemmed cherry, and serve.","[(u'1', u'dark rum', 'oz'), (u'1', u'white rum', 'oz'), (u'1/4', u'Galliano\xae herbal liqueur', 'oz'), (u'1 1/4', u'orange juice', 'oz'), (u'1/2', u'lime juice', 'oz')]"
10.0,2,Yellow Bellied Sap Sucker recipe,,"Put in the Lime Juice then add three drops of angostrua bitters. Shake it up, and add the tonic.","[(None, u'1/2 shot tonic water', None), (None, u'1/2 shot lime juice', None), (None, u'3 drops Angostura\xae bitters', None)]"
,,Yellow Belly recipe,,"Shake vigorously with ice,
Pour into shot glass,
Shoot (or sip) and Enjoy!","[(u'1', u'Bacardi\xae light rum', 'oz'), (u'1', u'Malibu\xae coconut rum', 'oz'), (u'1', u'Malibu\xae coconut rum', 'oz'), (u'1', u'Bols\xae advocaat liqueur', 'oz')]"
,,Yarmouth Cadillac recipe,,"Mix together in large glass..get ready for a truely unique ""pride of Yarmouth Nova Scotia"" taste.","[(u'2', u'Captain Morgan\xae spiced rum', 'oz'), (u'1', u""Gibson's\xae Finest Canadian whisky"", 'oz'), (None, u""355 ml Alexander Keith's\xae Red Amber Ale"", None)]"
,,Yaps recipe,,Mix 1 part apple schnapps with 1 part Yukon Jack and serve in shot glass.,"[(u'1', u'Yukon Jack\xae Canadian whisky', 'part'), (u'1', u'apple schnapps', 'part')]"
9.7,3,Yang Martini recipe,,"Pour into a mixing glass with ice and stir. Strain into a chilled cocktail glass, garnish with olives, and serve.","[(u'3', u'gin', 'oz'), (u'1/2', u'sake rice wine', 'oz')]"
10.0,2,Yapple Dapple recipe,,Fill a shotglass with Bacardi Big Apple. Pour 3 to 4 ounces of Red Bull in a Collins glass. Either drop the shot into or pour it into the Collins Glass and drink as a shot.,"[(u'1.5', u'Bacardi\xae Big Apple rum', 'oz'), (u'3', u'Red Bull\xae energy drink', 'oz')]"
5.5,2,Yaka recipe,,"Combine the water and lemonade mix, following the directions on the lemonade mix. Add everclear and absolut vodka. Then add the lemon slices and shake to mix. Serve cold.","[(None, u'1 fifth Absolut\xae vodka', None), (None, u'1 fifth Everclear\xae alcohol', None), (None, u'1 bag lemonade', None), (None, u'7 slices lemons', None), (u'2', u'water', 'qt')]"
9.1,8,Yale Cocktail recipe,,"Stir all ingredients with ice, strain into a cocktail glass, and serve.","[(u'1/2', u'dry vermouth', 'oz'), (u'1 1/2', u'gin', 'oz'), (u'1', u'Blue Curacao liqueur', 'tsp'), (u'1', u'bitters', 'dash')]"
,,Yager's Bloody Mary Jane recipe,,"Fill large glass with ice and fill with all ingredients, mix and add large green olives or celery stick. You can add more or less vodka but don't forget the 1/4 cup of water or it just won't taste right.","[(None, u'1 small can Spicy Hot V8 Juice', None), (u'4', u'clamato juice', 'oz'), (u'2', u'vodka', 'oz'), (u'2', u'water', 'oz'), (u'1', u""McCormick's\xae Hot Shot"", 'tbsp'), (u'1/2', u'celery salt', 'tbsp'), (u'1/2', u'greek seasoning', 'tbsp'), (u'1', u'Tabasco\xae sauce', 'dash'), (u'1', u'lemon juice', 'dash')]"
,,Yack recipe,,"Make this a 50/50,  1 ounce, or two ounce if you please, I would stick with one.","[(None, u'1/2 shot Jagermeister\xae herbal liqueur', None), (None, u""1/2 shot Jack Daniel's\xae Tennessee whiskey"", None)]"
,,Yabba Dabba Dew recipe,,Use equal parts in a double bubble glass. Mt Dew on bottom. Tequila on top. NOW SLAM IT!!,"[(None, u'1  tequila', None), (None, u'1  Mountain Dew\xae citrus soda', None)]"
,,Ya Rubytini recipe,,"Split the vanilla bean lengthwise and scrape out insides with knife.  Add the scrapings to a shaker with ice and the grapefruit vodka and cranberry juice.  Shake vigorously until thoroughly chilled. ,
Before you pour it into your martini glasses, rub the vanilla bean pods around the lip of the glasses to add an initial taste of vanilla to the drink.  Then pour in one oz. of seltzer into each of the two glasses and finally pour the contents of the shaker into the glasses gently on top of the seltzer.  Add grapefruit segments last.,
Note: I prefer to add segments of citrus when they are cut into what are called supremes (pronounced soo-prems).  To do this, take a knife and cut the rind of whatever citrus fruit you are using going from top to bottom in strips.  Once the fruit is peeled, cut segments from the citrus in between the white membranes that separate the segments.  That's it.  Very easy and the juice from a segment cut like this can add more depth of flavor to a drink.","[(u'5', u'Danzka\xae grapefruit vodka', 'oz'), (None, u'1  vanilla', None), (u'6', u'cranberry juice', 'oz'), (None, u'2 ruby red (sweet) grapefruit', None), (u'2', u'soda water', 'oz')]"
5.5,2,Y2K Shot #2 recipe,,Mix shot over ice in a mixing glass. Strain into shot glass.,"[(u'1', u'Absolut\xae vodka', 'oz'), (u'1', u'Midori\xae melon liqueur', 'oz'), (u'1', u'Chambord\xae raspberry liqueur', 'oz')]"
5.9,13,Y2K Shot recipe,,Serve in a chilled glass.,"[(u'1', u'Kahlua\xae coffee liqueur', 'part'), (u'2', u'Yukon Jack\xae Canadian whisky', 'parts')]"
9.0,23,Wet Kiss recipe,,Layer the ingredients in the order listed into a shot glass. It is also good over ice in a highball glass.,"[(u'1', u'amaretto almond liqueur', 'part'), (u'1', u'sweet and sour mix', 'part'), (u'1', u'watermelon schnapps', 'part')]"
9.4,38,Wet Dream recipe,,Mix all ingredients except chambord. Chill and strain mixture into a martini glass. Float chambord to the bottom of the glass.,"[(u'1/2', u'amaretto almond liqueur', 'oz'), (u'1/4', u'Blue Curacao liqueur', 'oz'), (u'1/4', u'creme de bananes', 'oz'), (u'1/4', u'sweet and sour mix', 'oz'), (u'1', u'pineapple juice', 'splash'), (u'1/4', u'Chambord\xae raspberry liqueur', 'oz')]"
9.6,39,Wet Crotch recipe,,"Pour ingredients into a shaker with ice, shake and strain into shot glass.","[(u'1', u'triple sec', 'oz'), (u'1', u""Bailey's\xae Irish cream"", 'oz'), (u'1', u'Chambord\xae raspberry liqueur', 'oz')]"
7.2,13,Wet Back recipe,,Mix and shoot.,"[(u'1/2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1/2', u'tequila', 'oz')]"
8.3,11,Wet and Wild Lip Tickler recipe,,"Pour ingredients as listed into an ice-filled collins glass. Garnish with an orange wedge, and serve.","[(u'1/2', u'Bacardi\xae 151 rum', 'oz'), (u'1', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'creme de almond', 'oz'), (u'1', u'triple sec', 'oz'), (None, u'  orange juice', None)]"
10.0,1,Western Sling recipe,,"Shake and strain into an ice-filled collins glass. Garnish with a cherry and slice of orange, add a twist of lemon, add straws, and serve.","[(u'2', u'gin', 'oz'), (u'1/2', u'cherry brandy', 'oz'), (u'1', u'lemon juice', 'oz'), (u'2/3', u'sugar syrup', 'oz'), (u'1', u'grenadine syrup', 'tsp'), (u'3', u'pineapple juice', 'oz')]"
6.6,5,Westwood Ice Tea recipe,,"In a beer mug full of ice, pour in the tequila, gin, light rum and stir. Stir in the cinnamon schnapps, then stir in the vanilla vodka. Splash the high proof rum on top.","[(u'1', u'Jose Cuervo\xae Especial gold tequila', 'oz'), (u'1', u'Tanqueray\xae gin', 'oz'), (u'1', u'Bacardi\xae light rum', 'oz'), (u'1', u'Goldschlager\xae cinnamon schnapps', 'oz'), (u'3', u'Bacardi\xae 151 rum', 'splashes'), (u'2', u'Stoli\xae Vanil vodka', 'oz')]"
,,Western Rose recipe,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","[(u'1/2', u'apricot brandy', 'oz'), (u'1/2', u'dry vermouth', 'oz'), (u'1', u'gin', 'oz'), (u'1/4', u'lemon juice', 'tsp')]"
,,Westerman Sings the Blues recipe,,"Pour the vermouth, gin, and Pernod into a mixing glass half-filled with ice cubes. Stir well, and strain into a cocktail glass. Garnish with a slice of orange, and serve.","[(u'1', u'dry vermouth', 'oz'), (u'1/2', u'gin', 'oz'), (u'1', u'Pernod\xae licorice liqueur', 'tsp')]"
,,Western Rose recipe,,"Shake, strain into a cocktail glass, and serve.","[(None, u'1 1/2 msr gin', None), (None, u'1/2 msr dry vermouth', None), (None, u'1/2 msr apricot brandy', None), (u'1', u'lemon juice', 'tsp')]"
7.8,4,West Indian Punch recipe,,"Shake over crushed ice in a shaker, and strain into a collins glass. Fill with crushed ice, sprinkle with nutmeg, and serve.","[(u'2', u'dark rum', 'oz'), (u'3/4', u'banana liqueur', 'oz'), (u'1', u'orange juice', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1/2', u'lime juice', 'oz'), (None, u'1 pinch nutmeg', None)]"
,,Wembly Cocktail recipe,,"Stir all ingredients with ice, strain into a cocktail glass, and serve.","[(u'1 1/2', u'gin', 'oz'), (u'3/4', u'dry vermouth', 'oz'), (u'1/4', u'apricot brandy', 'tsp'), (u'1/2', u'apple brandy', 'tsp')]"
,,Welcome Stanger recipe,,Shake with ice and strain.,"[(u'1 1/2', u'dry gin', 'oz'), (u'1 1/2', u'Swedish punsch', 'oz'), (u'1 1/2', u'brandy', 'oz'), (u'1 1/2', u'grenadine syrup', 'oz'), (u'1 1/2', u'lemon juice', 'oz'), (u'1 1/2', u'orange juice', 'oz')]"
7.8,5,Well Greased Dwarf recipe,,Layer the ingredients in the order they are listed in a pony glass. The sambuca should be chilled first to layer more easily.,"[(u'2/3', u'creme de cacao', 'oz'), (u'2/3', u'sambuca', 'oz'), (u'2/3', u""Bailey's\xae Irish cream"", 'oz')]"
9.3,6,Welcome Delight recipe,,"Pour ingredients into a bowl, and mix them together.","[(u'4', u'orange juice', 'parts'), (u'3', u'vodka', 'parts'), (u'6', u'white wine', 'parts'), (u'6', u'Sprite\xae soda', 'parts')]"
,,Weeping Jesus recipe,,"Add a base of crushed ice to the glass, add absinthe, gently add pear schnaps and finally drip in the grenadine. ","[(u'1', u'absinthe herbal liqueur', 'part'), (u'1', u'peach schnapps', 'part'), (u'1', u'grenadine syrup', 'splash')]"
10.0,1,Weep-No-More Cocktail recipe,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","[(u'3/4', u'Dubonnet\xae French vermouth', 'oz'), (u'3/4', u'brandy', 'oz'), (u'1/4', u'maraschino liqueur', 'tsp'), (None, u' juice of 1/2 limes', None)]"
6.1,7,Weekend On The Beach recipe,,"Mix the crown royal, apple and peach schnapps, and sweet and sour mix with ice cubes in a shaker and shake until well blended. Strain into a shot glass. Makes one serving.","[(u'1/2', u'Crown Royal\xae Canadian whisky', 'oz'), (u'1/2', u'peach schnapps', 'oz'), (u'1/4', u'sweet and sour mix', 'oz'), (u'1/4', u'apple schnapps', 'oz')]"
6.4,7,Wedding Cake Shot recipe,,"The drink can be made in any proportion, though if a shot totals more than an ounce people start to have problems shooting it. Mix the Stoli Vanil and the Frangelico together in a shot glass.   Before taking the shot, dredge the lemon slice in the granulated sugar.  Drink the shot, and directly after swallowing bite the lemon.","[(u'1/2', u'Stoli\xae Vanil vodka', 'oz'), (u'1/2', u'Frangelico\xae hazelnut liqueur', 'oz'), (None, u'1  lemon', None), (u'1', u'granulated sugar', 'tbsp')]"
9.8,18,Wedding Cake Martini recipe,,"Combine all ingredients in an ice shaker, half-filled with ice cubes. Shake well. Strain into glass. ","[(u'1.5', u'vanilla vodka', 'oz'), (u'1/2', u'Malibu\xae coconut rum', 'oz'), (u'1.5', u'pineapple juice', 'oz'), (u'1', u'grenadine syrup', 'splash')]"
